datetime,barra_prog,nombre_barra,cmg_programado,zona,region
2026-02-18 01:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,57.161291303207,Centro,Metropolitana
2026-02-18 01:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,55.5750428743194,Centro,Valparaíso
2026-02-18 02:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,54.2681027265733,Centro,Metropolitana
2026-02-18 02:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,58.8352737383361,Norte,Atacama
2026-02-18 02:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,53.4142988277515,Centro Sur,Biobío
2026-02-18 02:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,62.0952092712134,Norte,Antofagasta
2026-02-18 02:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,61.5475632013019,Norte,Coquimbo
2026-02-18 02:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,243.838147775629,Sur,Los Lagos
2026-02-18 02:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,54.3743995969455,Centro,Metropolitana
2026-02-18 02:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,55.1018480253767,Centro,Valparaíso
2026-02-18 03:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,59.8196517866511,Centro,Metropolitana
2026-02-18 03:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,58.7649223749556,Norte,Atacama
2026-02-18 03:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,57.7207828968484,Centro Sur,Biobío
2026-02-18 03:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,68.4714813484851,Norte,Antofagasta
2026-02-18 03:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,61.7976023174816,Norte,Coquimbo
2026-02-18 03:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,66.5763695252073,Sur,Los Lagos
2026-02-18 03:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,60.1042453823249,Centro,Metropolitana
2026-02-18 03:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,53.6282473071364,Centro,Valparaíso
2026-02-18 04:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,54.8167158109922,Centro,Metropolitana
2026-02-18 04:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,64.8030610956637,Norte,Atacama
2026-02-18 04:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,57.5510578120876,Centro Sur,Biobío
2026-02-18 04:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,68.5309196879197,Norte,Antofagasta
2026-02-18 04:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,58.0391262925371,Norte,Coquimbo
2026-02-18 04:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,60.4648248746659,Sur,Los Lagos
2026-02-18 04:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,54.9919283113227,Centro,Metropolitana
